trial,response,stimFile,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,sound_p.started,sound_p.stopped,fixation.started,fixation.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,sound_1.started,sound_1.stopped,fix.started,fix.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_4.started,text_4.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,go,piano_min30db.wav,,,,,4,7,39,1,,,,,,,,,,,,,,,,,,,149.6134334098315,None,149.61932759988122,None,space,0.944993499899283,149.61932759988122,None,150.6190670998767,None,2.0,1.1193533001933247,150.6190670998767,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
3,go,piano_min40db.wav,,,,,5,0,40,2,,,,,,,,,,,,,,,,,,,151.74698770989198,None,151.7523152998183,None,space,0.9881632998585701,151.7523152998183,None,152.78195979981683,None,2.0,0.620997600024566,152.78195979981683,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
6,nogo,silent.wav,,,,,5,1,41,5,,,,,,,,,,,,,,,,,,,153.4128944099648,155.4120777999051,153.41959439986385,None,None,,153.41959439986385,154.9283109998796,155.44860959984362,None,0.0,0.7567573001142591,155.44860959984362,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
5,nogo,silent.wav,,,,,5,2,42,4,,,,,,,,,,,,,,,,,,,156.21321860991884,None,156.219875899842,None,None,,156.219875899842,157.72812639991753,158.2451987999957,None,0.0,0.6582067001145333,158.2451987999957,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
4,go,piano_min50db.wav,,,,,5,3,43,3,,,,,,,,,,,,,,,,,,,158.92625100992154,160.92838209983893,158.93082210002467,None,None,,158.93082210002467,160.4450759999454,160.9691840999294,None,0.0,0.4066041000187397,160.9691840999294,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
2,go,piano_min30db.wav,,,,,5,4,44,1,,,,,,,,,,,,,,,,,,,161.39295940997545,None,161.3979595999699,None,space,0.8623223998583853,161.3979595999699,None,162.30208229995333,None,3.0,0.6024110000580549,162.30208229995333,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
7,nogo,silent.wav,,,,,5,5,45,6,,,,,,,,,,,,,,,,,,,162.91309740988072,None,162.91886919992976,None,None,,162.91886919992976,164.4281234999653,164.94561779987998,None,0.0,0.5419513999950141,164.94561779987998,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
1,go,piano_min20db.wav,,,,,5,6,46,0,,,,,,,,,,,,,,,,,,,165.49733240983915,None,165.50416629994288,None,space,1.0761078000068665,165.50416629994288,None,166.63882659981027,None,4.0,0.6874324998352677,166.63882659981027,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
8,nogo,silent.wav,,,,,5,7,47,7,,,,,,,,,,,,,,,,,,,167.33122340997215,None,167.3368573000189,None,None,,167.3368573000189,168.8450334998779,169.3724773998838,None,0.0,0.6890499999281019,169.3724773998838,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
8,nogo,silent.wav,,,,,6,0,48,7,,,,,,,,,,,,,,,,,,,170.06304680986796,None,170.06968600000255,None,None,,170.06968600000255,171.57821019995026,172.09856919990852,None,-0.0,0.5904234000481665,172.09856919990852,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
4,go,piano_min50db.wav,,,,,6,1,49,3,,,,,,,,,,,,,,,,,,,172.6976447099587,None,172.70420939987525,None,None,,172.70420939987525,174.2119199000299,174.7278211999219,None,0.0,0.4750344001222402,174.7278211999219,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
7,nogo,silent.wav,,,,,6,2,50,6,,,,,,,,,,,,,,,,,,,175.21271570993122,177.21187709993683,175.21860899985768,None,None,,175.21860899985768,176.72834409982897,177.24664909997955,None,-0.0,0.5573028998915106,177.24664909997955,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
2,go,piano_min30db.wav,,,,,6,3,51,1,,,,,,,,,,,,,,,,,,,177.8142431100132,None,177.81963349995203,None,space,0.9044790999032557,177.81963349995203,None,178.76648849993944,None,2.0,0.6375537000130862,178.76648849993944,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
5,nogo,silent.wav,,,,,6,4,52,4,,,,,,,,,,,,,,,,,,,179.41464810993057,None,179.42003529984504,None,None,,179.42003529984504,180.9281142000109,181.45830109994859,None,-0.0,0.5556799999903888,181.45830109994859,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
3,go,piano_min40db.wav,,,,,6,5,53,2,,,,,,,,,,,,,,,,,,,182.01343830989208,None,182.01996829989366,None,space,0.8002228001132607,182.01996829989366,None,182.86539699998684,None,1.0,0.8042959000449628,182.86539699998684,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
6,nogo,silent.wav,,,,,6,6,54,5,,,,,,,,,,,,,,,,,,,183.680205709883,None,183.6859017999377,None,None,,183.6859017999377,185.19530329992995,185.7107632998377,None,0.0,0.5746123001445085,185.7107632998377,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
